date,code,name,close,amount,volume,open,high,low
2018-01-02,510500,中证500ETF,5.589455472,349300158.0,60218074.0,5.530960112,5.592074667,5.519610266
2018-01-03,510500,中证500ETF,5.62699727,235694054.0,40264319.0,5.591201602,5.640093246,5.580724821
2018-01-04,510500,中证500ETF,5.649696962,288422224.0,49083594.0,5.62699727,5.649696962,5.614774359
2018-01-05,510500,中证500ETF,5.660173743,197782972.0,33550358.0,5.650570027,5.673269719,5.6287434
2018-01-08,510500,中证500ETF,5.68723876,188633681.0,31900169.0,5.661046808,5.69422328,5.638347116
2018-01-09,510500,中证500ETF,5.682000369,156735422.0,26500190.0,5.683746499,5.68549263,5.662792938
2018-01-10,510500,中证500ETF,5.652316157,197644878.0,33598562.0,5.679381174,5.679381174,5.615647424
2018-01-11,510500,中证500ETF,5.666285198,139537279.0,23681625.0,5.635727921,5.675015849,5.619139684
2018-01-12,510500,中证500ETF,5.636600986,215029045.0,36491714.0,5.658427612,5.668904393,5.62699727
2018-01-15,510500,中证500ETF,5.510879616,282912229.0,48935208.0,5.622631945,5.633108725,5.496037509
2018-01-16,510500,中证500ETF,5.541436893,307280804.0,53224524.0,5.507387355,5.587709342,5.50302203
2018-01-17,510500,中证500ETF,5.50826042,399076216.0,69531858.0,5.542309958,5.544056088,5.457622646
2018-01-18,510500,中证500ETF,5.530087047,204540733.0,35454778.0,5.496910574,5.554532869,5.494291379
2018-01-19,510500,中证500ETF,5.513498811,225536249.0,39055559.0,5.523102527,5.564136585,5.50651429
2018-01-22,510500,中证500ETF,5.586836277,450059829.0,77626829.0,5.50651429,5.595566927,5.487306859
2018-01-23,510500,中证500ETF,5.594693862,280737068.0,48122814.0,5.592074667,5.613901294,5.57199417
2018-01-24,510500,中证500ETF,5.639220181,571340747.0,97517702.0,5.597313058,5.648823897,5.574613366
2018-01-25,510500,中证500ETF,5.63048953,382956540.0,65052027.0,5.640966311,5.664539068,5.6287434
2018-01-26,510500,中证500ETF,5.635727921,223370596.0,38024753.0,5.6287434,5.649696962,5.615647424
2018-01-29,510500,中证500ETF,5.55977126,333296013.0,57122088.0,5.631362595,5.653189222,5.548421414
2018-01-30,510500,中证500ETF,5.558898194,194936851.0,33575389.0,5.55977126,5.580724821,5.545802218
2018-01-31,510500,中证500ETF,5.43579602,292504195.0,51238949.0,5.541436893,5.541436893,5.433176824
2018-02-01,510500,中证500ETF,5.265548331,551865684.0,98984051.0,5.43579602,5.461987972,5.260309941
2018-02-02,510500,中证500ETF,5.262929136,793031409.0,145176891.0,5.25157929,5.277771242,5.128477115
2018-02-05,510500,中证500ETF,5.25332542,339760006.0,62013617.0,5.197449255,5.277771242,5.173003434
2018-02-06,510500,中证500ETF,5.004501875,507931379.0,94759246.0,5.164272783,5.200941516,4.994898159
2018-02-07,510500,中证500ETF,5.01061333,443705249.0,84210858.0,5.089189187,5.119746464,4.930291344
2018-02-08,510500,中证500ETF,5.056885779,410095301.0,77483033.0,5.01061333,5.082204666,4.981802183
2018-02-09,510500,中证500ETF,4.855207748,1251897851.0,244009491.0,4.911083913,4.977436858,4.81417369
2018-02-12,510500,中证500ETF,4.993152029,416947631.0,79994495.0,4.87616131,5.021963176,4.87616131
2018-02-13,510500,中证500ETF,5.025455437,222569002.0,42134033.0,5.00712107,5.071727885,5.00712107
2018-02-14,510500,中证500ETF,5.042916738,155739946.0,29613258.0,5.030693827,5.043789803,4.99839042
2018-02-22,510500,中证500ETF,5.152922937,233875055.0,43617862.0,5.076093211,5.154669067,5.074347081
2018-02-23,510500,中证500ETF,5.160780523,231689160.0,42980988.0,5.148557612,5.174749564,5.124984855
2018-02-26,510500,中证500ETF,5.306582389,548835590.0,99663933.0,5.190464735,5.31182078,5.18609941
2018-02-27,510500,中证500ETF,5.281263502,368172952.0,66473938.0,5.307455454,5.31705917,5.269913656
2018-02-28,510500,中证500ETF,5.283009632,331092354.0,59948247.0,5.238483314,5.3188053,5.221895077
2018-03-01,510500,中证500ETF,5.358966293,313549016.0,56429118.0,5.273405917,5.365077749,5.234117988
2018-03-02,510500,中证500ETF,5.331901276,226016932.0,40542714.0,5.334520471,5.351981773,5.31356691
2018-03-05,510500,中证500ETF,5.324916756,241702646.0,43525376.0,5.331901276,5.357220163,5.288248023
2018-03-06,510500,中证500ETF,5.400000352,294242561.0,52478776.0,5.332774341,5.401746482,5.327535951
2018-03-07,510500,中证500ETF,5.346743382,231058219.0,41146052.0,5.403492612,5.403492612,5.344124187
2018-03-08,510500,中证500ETF,5.397381156,210662153.0,37563547.0,5.341504992,5.400000352,5.330155146
2018-03-09,510500,中证500ETF,5.473337818,322140346.0,56742301.0,5.399127287,5.475957013,5.391269701
2018-03-12,510500,中证500ETF,5.535325438,887651650.0,154078320.0,5.502148965,5.541436893,5.478576208
2018-03-13,510500,中证500ETF,5.50826042,362252093.0,62888096.0,5.534452372,5.538817698,5.496910574
2018-03-14,510500,中证500ETF,5.434922955,382281811.0,66922996.0,5.496910574,5.509133485,5.429684564
2018-03-15,510500,中证500ETF,5.424446174,450390606.0,79654289.0,5.417461653,5.461987972,5.366823879
2018-03-16,510500,中证500ETF,5.393015831,232727180.0,41029917.0,5.428811499,5.458495711,5.391269701
2018-03-19,510500,中证500ETF,5.414842458,223307777.0,39489614.0,5.426192304,5.449765061,5.37555453
2018-03-20,510500,中证500ETF,5.417461653,255662480.0,45416816.0,5.361585489,5.432303759,5.321424495
2018-03-21,510500,中证500ETF,5.371189204,343280688.0,60477323.0,5.423573109,5.473337818,5.369443074
2018-03-22,510500,中证500ETF,5.370316139,214977847.0,38292877.0,5.37904679,5.412223263,5.330155146
2018-03-23,510500,中证500ETF,5.078712406,597267432.0,110941301.0,5.247213964,5.247213964,5.012359461
2018-03-26,510500,中证500ETF,5.185226344,940072866.0,176669736.0,5.017597851,5.198322321,4.975690728
2018-03-27,510500,中证500ETF,5.308328519,418588371.0,75969251.0,5.219275882,5.310947715,5.216656687
2018-03-28,510500,中证500ETF,5.245467834,455608787.0,82773383.0,5.225387338,5.289994153,5.225387338
2018-03-29,510500,中证500ETF,5.303090129,511545449.0,92966611.0,5.24983316,5.310074649,5.228006533
2018-03-30,510500,中证500ETF,5.376427595,526956823.0,94393446.0,5.316186105,5.386031311,5.316186105
2018-04-02,510500,中证500ETF,5.368570009,299157902.0,53065740.0,5.391269701,5.427938434,5.360712424
2018-04-03,510500,中证500ETF,5.324043691,313389717.0,56543366.0,5.303090129,5.337139667,5.275152047
2018-04-04,510500,中证500ETF,5.278644307,196234868.0,35208944.0,5.328409016,5.365077749,5.270786721
2018-04-09,510500,中证500ETF,5.287374958,260248627.0,47103363.0,5.273405917,5.338885797,5.225387338
2018-04-10,510500,中证500ETF,5.330155146,324971896.0,58765035.0,5.287374958,5.333647406,5.260309941
2018-04-11,510500,中证500ETF,5.339758862,303587919.0,54258269.0,5.338012732,5.3738084,5.332774341
2018-04-12,510500,中证500ETF,5.310074649,291943224.0,52448553.0,5.338012732,5.356347098,5.296105608
2018-04-13,510500,中证500ETF,5.291740283,293887577.0,52945288.0,5.333647406,5.354600968,5.275152047
2018-04-16,510500,中证500ETF,5.275152047,369777455.0,66966600.0,5.286501893,5.317932235,5.228879598
2018-04-17,510500,中证500ETF,5.176495694,387718285.0,70794696.0,5.283882697,5.310074649,5.167765043
2018-04-18,510500,中证500ETF,5.235864119,591205742.0,108965594.0,5.214910557,5.25681768,5.111888879
2018-04-19,510500,中证500ETF,5.262056071,348872928.0,63240735.0,5.234991053,5.309201584,5.229752663
2018-04-20,510500,中证500ETF,5.165145848,493963711.0,90516315.0,5.25856381,5.259436875,5.151176807
2018-04-23,510500,中证500ETF,5.106650488,447402122.0,83532261.0,5.171257303,5.19657619,5.049901259
2018-04-24,510500,中证500ETF,5.220148947,486768171.0,89534319.0,5.112761944,5.234117988,5.112761944
2018-04-25,510500,中证500ETF,5.225387338,258924442.325,47430857.0,5.212291362,5.237610249,5.198322321
2018-04-26,510500,中证500ETF,5.12760405,357871301.76,66092095.0,5.229752663,5.234117988,5.122365659
2018-04-27,510500,中证500ETF,5.151176807,412316413.252,76670004.0,5.157288262,5.169511173,5.101412098
2018-05-02,510500,中证500ETF,5.137207766,241309991.6,44791964.0,5.161653588,5.18784554,5.102285163
2018-05-03,510500,中证500ETF,5.18959167,529946624.024,98496553.0,5.106650488,5.199195386,5.06736256
2018-05-04,510500,中证500ETF,5.18609941,432305953.6,79620182.0,5.185226344,5.214037492,5.169511173
2018-05-07,510500,中证500ETF,5.290867218,384117270.01,69823200.0,5.188718605,5.301343999,5.188718605
2018-05-08,510500,中证500ETF,5.31705917,243347127.932,43914606.0,5.303963194,5.317932235,5.281263502
2018-05-09,510500,中证500ETF,5.295232543,230248427.0,41584643.0,5.32055143,5.32055143,5.278644307
2018-05-10,510500,中证500ETF,5.317932235,220733112.264,39835361.0,5.296978673,5.329282081,5.265548331
2018-05-11,510500,中证500ETF,5.274278982,200301215.698,36198875.0,5.324043691,5.327535951,5.264675266
2018-05-14,510500,中证500ETF,5.24808703,312722614.21,56708435.0,5.274278982,5.296978673,5.228879598
2018-05-15,510500,中证500ETF,5.300470934,440177743.016,79964010.0,5.25157929,5.303090129,5.238483314
2018-05-16,510500,中证500ETF,5.286501893,289754343.396,52356611.0,5.290867218,5.31705917,5.271659786
2018-05-17,510500,中证500ETF,5.25157929,307983935.1,55947376.0,5.286501893,5.293486413,5.242848639
2018-05-18,510500,中证500ETF,5.286501893,325327528.761,59250488.0,5.248960095,5.289121088,5.213164427
2018-05-21,510500,中证500ETF,5.348489513,557658680.533,99922028.0,5.303090129,5.363331619,5.303090129
2018-05-22,510500,中证500ETF,5.371189204,324045113.194,57963198.0,5.345870317,5.372935335,5.319678365
2018-05-23,510500,中证500ETF,5.296978673,464241624.858,83556603.0,5.367696944,5.367696944,5.290867218
2018-05-24,510500,中证500ETF,5.279517372,236971123.85,42830427.0,5.296978673,5.31356691,5.269040591
2018-05-25,510500,中证500ETF,5.206179906,294789931.22,53916064.0,5.280390437,5.280390437,5.195703125
2018-05-28,510500,中证500ETF,5.195703125,325013840.0,59766106.0,5.202687646,5.238483314,5.161653588
2018-05-29,510500,中证500ETF,5.12760405,292991553.0,54107078.0,5.18959167,5.220148947,5.118873399
2018-05-30,510500,中证500ETF,5.004501875,454294380.283,85998764.0,5.07260095,5.083950796,4.99839042
2018-05-31,510500,中证500ETF,5.066489495,429618489.22,81337096.0,5.032439957,5.078712406,4.994898159
2018-06-01,510500,中证500ETF,5.004501875,411788661.068,78469112.0,5.052520454,5.059504974,4.970452337
2018-06-04,510500,中证500ETF,5.00362881,292051581.0,55738800.0,5.015851721,5.032439957,4.973071532
2018-06-05,510500,中证500ETF,5.092681447,332988289.233,63013058.0,5.00188268,5.094427577,5.00188268
2018-06-06,510500,中证500ETF,5.087443057,615029903.485,115583216.0,5.090062252,5.092681447,5.062997235
2018-06-07,510500,中证500ETF,5.058631909,319724885.6,60198834.0,5.098792903,5.118873399,5.042916738
2018-06-08,510500,中证500ETF,4.994025094,425895957.1,81438145.0,5.050774324,5.051647389,4.963467817
2018-06-11,510500,中证500ETF,4.961721687,362777521.72,69682091.0,4.987913639,4.997517354,4.935529734
2018-06-12,510500,中证500ETF,5.004501875,465374735.876,89186518.0,4.964340882,5.014978656,4.926799084
2018-06-13,510500,中证500ETF,4.930291344,386370032.528,74250148.0,4.997517354,4.997517354,4.923306823
2018-06-14,510500,中证500ETF,4.921560693,427582841.65,82805740.0,4.919814563,4.965213947,4.898861002
2018-06-15,510500,中证500ETF,4.829888861,679873307.364,133891738.0,4.920687628,4.925052954,4.780124152
2018-06-19,510500,中证500ETF,4.508600915,1109059897.08,229656179.0,4.767028176,4.767028176,4.433517319
2018-06-20,510500,中证500ETF,4.550508039,785545894.747,165265980.0,4.490266549,4.577573056,4.463201532
2018-06-21,510500,中证500ETF,4.465820727,1060420484.628,222232997.0,4.552254169,4.605511138,4.457963141
2018-06-22,510500,中证500ETF,4.526935282,536493641.391,113508518.0,4.439628775,4.537412063,4.402960042
2018-06-25,510500,中证500ETF,4.483282028,409242163.92,85863160.0,4.553127234,4.56796934,4.479789768
2018-06-26,510500,中证500ETF,4.524316086,513957765.016,108645676.0,4.457090076,4.542650453,4.430025059
