date,code,name,close,amount,volume,open,high,low
2021-08-31,513180,恒生科技ETF,0.821,376254687.0,466884200.0,0.804,0.822,0.793
2021-09-01,513180,恒生科技ETF,0.839,436463855.0,520484900.0,0.833,0.848,0.826
2021-09-02,513180,恒生科技ETF,0.853,416780383.0,486468800.0,0.856,0.866,0.847
2021-09-03,513180,恒生科技ETF,0.841,322208188.0,382077200.0,0.851,0.851,0.838
2021-09-06,513180,恒生科技ETF,0.848,294522787.0,348394400.0,0.839,0.851,0.837
2021-09-07,513180,恒生科技ETF,0.865,314734931.0,364208080.0,0.855,0.871,0.854
2021-09-08,513180,恒生科技ETF,0.86,379757200.0,439509900.0,0.871,0.874,0.858
2021-09-09,513180,恒生科技ETF,0.83,359372876.0,429306700.0,0.848,0.848,0.829
2021-09-10,513180,恒生科技ETF,0.838,327129161.0,389165000.0,0.836,0.845,0.833
2021-09-13,513180,恒生科技ETF,0.822,254362542.0,308860200.0,0.832,0.833,0.817
2021-09-14,513180,恒生科技ETF,0.812,258443241.0,314611907.0,0.828,0.831,0.81
2021-09-15,513180,恒生科技ETF,0.792,311830225.0,390309000.0,0.806,0.806,0.79
2021-09-16,513180,恒生科技ETF,0.777,340580958.0,436093500.0,0.792,0.795,0.773
2021-09-17,513180,恒生科技ETF,0.808,357356517.0,447197800.0,0.784,0.81,0.781
2021-09-22,513180,恒生科技ETF,0.801,175147550.0,219882100.0,0.785,0.801,0.785
2021-09-23,513180,恒生科技ETF,0.792,349151168.0,434800700.0,0.808,0.815,0.792
2021-09-24,513180,恒生科技ETF,0.778,401444776.0,509145600.0,0.794,0.797,0.777
2021-09-27,513180,恒生科技ETF,0.768,331936260.0,428552200.0,0.78,0.785,0.767
2021-09-28,513180,恒生科技ETF,0.782,299574266.0,384086000.0,0.778,0.787,0.771
2021-09-29,513180,恒生科技ETF,0.773,304081554.0,396415700.0,0.763,0.774,0.759
2021-09-30,513180,恒生科技ETF,0.769,265128575.0,346523900.0,0.764,0.773,0.76
2021-10-08,513180,恒生科技ETF,0.776,399698590.0,513297700.0,0.795,0.796,0.77
2021-10-11,513180,恒生科技ETF,0.798,405693627.0,508959700.0,0.788,0.805,0.787
2021-10-12,513180,恒生科技ETF,0.779,325811887.0,414994600.0,0.786,0.793,0.778
2021-10-13,513180,恒生科技ETF,0.784,98166199.0,125931400.0,0.775,0.785,0.775
2021-10-14,513180,恒生科技ETF,0.791,134445357.0,170135400.0,0.788,0.794,0.786
2021-10-15,513180,恒生科技ETF,0.785,336177085.0,428700200.0,0.79,0.791,0.78
2021-10-18,513180,恒生科技ETF,0.779,266785878.0,341530900.0,0.79,0.792,0.776
2021-10-19,513180,恒生科技ETF,0.807,459069356.0,573296100.0,0.788,0.808,0.787
2021-10-20,513180,恒生科技ETF,0.827,388645078.0,470045100.0,0.821,0.834,0.818
2021-10-21,513180,恒生科技ETF,0.82,283173380.0,344116807.0,0.831,0.833,0.814
2021-10-22,513180,恒生科技ETF,0.836,297152197.0,356291900.0,0.827,0.841,0.826
2021-10-25,513180,恒生科技ETF,0.837,234761107.0,280956000.0,0.833,0.841,0.829
2021-10-26,513180,恒生科技ETF,0.821,253731464.0,306288200.0,0.837,0.839,0.819
2021-10-27,513180,恒生科技ETF,0.796,325376980.0,407238700.0,0.811,0.811,0.794
2021-10-28,513180,恒生科技ETF,0.799,262982106.0,327130800.0,0.802,0.811,0.795
2021-10-29,513180,恒生科技ETF,0.792,253541351.0,318924486.0,0.798,0.8,0.791
2021-11-01,513180,恒生科技ETF,0.782,296993229.0,379729000.0,0.787,0.79,0.778
2021-11-02,513180,恒生科技ETF,0.787,377308670.0,472109000.0,0.8,0.81,0.786
2021-11-03,513180,恒生科技ETF,0.779,429345244.0,551753100.0,0.786,0.79,0.771
2021-11-04,513180,恒生科技ETF,0.787,274490983.0,348060000.0,0.785,0.793,0.785
2021-11-05,513180,恒生科技ETF,0.783,192140543.0,244623800.0,0.782,0.791,0.78
2021-11-08,513180,恒生科技ETF,0.769,326272599.0,422564500.0,0.778,0.778,0.768
2021-11-09,513180,恒生科技ETF,0.772,239646743.0,310940000.0,0.775,0.778,0.765
2021-11-10,513180,恒生科技ETF,0.778,341675830.0,442691600.0,0.769,0.779,0.765
2021-11-11,513180,恒生科技ETF,0.805,387168020.0,489815000.0,0.779,0.807,0.778
2021-11-12,513180,恒生科技ETF,0.808,352469241.0,435182400.0,0.815,0.817,0.804
2021-11-15,513180,恒生科技ETF,0.813,257203272.0,315965000.0,0.815,0.818,0.81
2021-11-16,513180,恒生科技ETF,0.825,303235414.0,369316200.0,0.816,0.828,0.813
2021-11-17,513180,恒生科技ETF,0.823,225504034.0,274569600.0,0.825,0.825,0.816
2021-11-18,513180,恒生科技ETF,0.8,262398234.0,327114200.0,0.809,0.81,0.797
2021-11-19,513180,恒生科技ETF,0.797,335677390.0,424190900.0,0.788,0.799,0.783
2021-11-22,513180,恒生科技ETF,0.792,232963446.0,292782200.0,0.798,0.801,0.791
2021-11-23,513180,恒生科技ETF,0.784,468749001.0,598647600.0,0.783,0.787,0.779
2021-11-24,513180,恒生科技ETF,0.785,355671876.0,453784400.0,0.784,0.79,0.779
2021-11-25,513180,恒生科技ETF,0.788,292207005.0,373059600.0,0.785,0.789,0.779
2021-11-26,513180,恒生科技ETF,0.77,540695888.0,699381500.0,0.782,0.783,0.767
2021-11-29,513180,恒生科技ETF,0.758,447095610.0,587330300.0,0.763,0.773,0.754
2021-11-30,513180,恒生科技ETF,0.74,723345881.0,969481700.0,0.757,0.76,0.735
2021-12-01,513180,恒生科技ETF,0.751,291831918.0,389065000.0,0.745,0.754,0.744
2021-12-02,513180,恒生科技ETF,0.744,409396167.0,551722800.0,0.741,0.747,0.739
2021-12-03,513180,恒生科技ETF,0.735,618708848.0,844936500.0,0.739,0.741,0.726
2021-12-06,513180,恒生科技ETF,0.708,724506989.0,1013126600.0,0.719,0.723,0.706
2021-12-07,513180,恒生科技ETF,0.731,525010723.0,726493020.0,0.721,0.732,0.715
2021-12-08,513180,恒生科技ETF,0.737,414076550.0,561739900.0,0.738,0.741,0.733
2021-12-09,513180,恒生科技ETF,0.749,374412758.0,501107925.0,0.74,0.752,0.74
2021-12-10,513180,恒生科技ETF,0.743,341627640.0,456816000.0,0.745,0.755,0.742
2021-12-13,513180,恒生科技ETF,0.747,688070198.0,912637574.0,0.75,0.759,0.746
2021-12-14,513180,恒生科技ETF,0.727,516954557.0,706686900.0,0.737,0.74,0.726
2021-12-15,513180,恒生科技ETF,0.714,508634493.0,703485600.0,0.726,0.73,0.713
2021-12-16,513180,恒生科技ETF,0.713,630333346.0,888804000.0,0.714,0.714,0.703
2021-12-17,513180,恒生科技ETF,0.703,571781023.0,810277900.0,0.711,0.714,0.701
2021-12-20,513180,恒生科技ETF,0.683,1102410969.0,1589664200.0,0.7,0.705,0.682
2021-12-21,513180,恒生科技ETF,0.692,547755445.0,801381700.0,0.68,0.693,0.676
2021-12-22,513180,恒生科技ETF,0.697,444978407.0,633354222.0,0.705,0.709,0.695
2021-12-23,513180,恒生科技ETF,0.697,502718254.0,720080500.0,0.699,0.704,0.691
2021-12-24,513180,恒生科技ETF,0.695,295436981.0,424171800.0,0.702,0.704,0.693
2021-12-27,513180,恒生科技ETF,0.696,219772312.0,315360700.0,0.696,0.699,0.695
2021-12-28,513180,恒生科技ETF,0.69,432647243.0,627269400.0,0.698,0.699,0.684
2021-12-29,513180,恒生科技ETF,0.676,432112944.0,636362400.0,0.687,0.688,0.676
2021-12-30,513180,恒生科技ETF,0.678,401303614.0,593085600.0,0.675,0.683,0.671
2021-12-31,513180,恒生科技ETF,0.701,498612525.0,711122400.0,0.699,0.705,0.698
2022-01-04,513180,恒生科技ETF,0.69,480622832.0,693594900.0,0.701,0.701,0.688
2022-01-05,513180,恒生科技ETF,0.664,1033116323.0,1545475000.0,0.682,0.683,0.663
2022-01-06,513180,恒生科技ETF,0.655,767335684.0,1171504400.0,0.658,0.664,0.649
2022-01-07,513180,恒生科技ETF,0.677,771811166.0,1147575382.0,0.67,0.678,0.667
2022-01-10,513180,恒生科技ETF,0.691,528056046.0,767898275.0,0.677,0.695,0.673
2022-01-11,513180,恒生科技ETF,0.689,598274093.0,863404638.0,0.69,0.699,0.686
2022-01-12,513180,恒生科技ETF,0.719,981959216.0,1374206222.0,0.707,0.721,0.707
2022-01-13,513180,恒生科技ETF,0.711,544536150.0,761047696.0,0.727,0.729,0.707
2022-01-14,513180,恒生科技ETF,0.706,577195306.0,823837600.0,0.695,0.707,0.691
2022-01-17,513180,恒生科技ETF,0.703,469015187.0,666440900.0,0.705,0.712,0.698
2022-01-18,513180,恒生科技ETF,0.702,507247190.0,715345300.0,0.706,0.717,0.701
2022-01-19,513180,恒生科技ETF,0.695,573352055.0,818504700.0,0.703,0.709,0.691
2022-01-20,513180,恒生科技ETF,0.721,682425931.0,957205323.0,0.699,0.723,0.696
2022-01-21,513180,恒生科技ETF,0.72,643472927.0,893998902.0,0.717,0.726,0.713
2022-01-24,513180,恒生科技ETF,0.704,533485762.0,757822100.0,0.705,0.708,0.7
2022-01-25,513180,恒生科技ETF,0.682,969751160.0,1411953700.0,0.69,0.694,0.681
2022-01-26,513180,恒生科技ETF,0.688,547923656.0,797770400.0,0.684,0.695,0.679
2022-01-27,513180,恒生科技ETF,0.66,902566766.0,1356214240.0,0.671,0.676,0.658
2022-01-28,513180,恒生科技ETF,0.658,641571359.0,979565600.0,0.666,0.667,0.648
2022-02-07,513180,恒生科技ETF,0.677,556457881.0,820061000.0,0.683,0.687,0.672
2022-02-08,513180,恒生科技ETF,0.673,472630217.0,704601100.0,0.674,0.678,0.665
2022-02-09,513180,恒生科技ETF,0.694,582840190.0,843494498.0,0.686,0.696,0.685
2022-02-10,513180,恒生科技ETF,0.695,422631826.0,607058262.0,0.704,0.705,0.689
2022-02-11,513180,恒生科技ETF,0.685,675510533.0,978320900.0,0.689,0.697,0.683
2022-02-14,513180,恒生科技ETF,0.68,463971012.0,684304200.0,0.677,0.683,0.673
2022-02-15,513180,恒生科技ETF,0.676,638564455.0,941218294.0,0.675,0.684,0.673
2022-02-16,513180,恒生科技ETF,0.687,330442393.0,480665893.0,0.687,0.691,0.684
2022-02-17,513180,恒生科技ETF,0.69,532331044.0,771465335.0,0.686,0.696,0.684
2022-02-18,513180,恒生科技ETF,0.683,371713051.0,538179500.0,0.685,0.695,0.682
2022-02-21,513180,恒生科技ETF,0.658,809155445.0,1221000385.0,0.666,0.669,0.656
2022-02-22,513180,恒生科技ETF,0.64,736728436.0,1149921600.0,0.64,0.648,0.636
2022-02-23,513180,恒生科技ETF,0.652,634584939.0,982228366.0,0.642,0.653,0.639
2022-02-24,513180,恒生科技ETF,0.628,1073604730.0,1707801191.0,0.636,0.639,0.618
2022-02-25,513180,恒生科技ETF,0.627,601293655.0,951991100.0,0.636,0.638,0.626
2022-02-28,513180,恒生科技ETF,0.621,977720976.0,1574836708.0,0.628,0.63,0.616
2022-03-01,513180,恒生科技ETF,0.633,486675986.0,775988243.0,0.628,0.633,0.623
2022-03-02,513180,恒生科技ETF,0.616,620855690.0,998367524.0,0.626,0.629,0.615
2022-03-03,513180,恒生科技ETF,0.607,660083642.0,1083329200.0,0.616,0.618,0.604
2022-03-04,513180,恒生科技ETF,0.581,974956359.0,1671024300.0,0.585,0.588,0.578
2022-03-07,513180,恒生科技ETF,0.558,1214745274.0,2184688900.0,0.561,0.571,0.546
2022-03-08,513180,恒生科技ETF,0.537,1039060092.0,1897941812.0,0.556,0.558,0.534
2022-03-09,513180,恒生科技ETF,0.536,859549412.0,1610022684.0,0.543,0.548,0.52
2022-03-10,513180,恒生科技ETF,0.539,1010272690.0,1843515931.0,0.555,0.559,0.538
2022-03-11,513180,恒生科技ETF,0.521,1327219437.0,2603458868.0,0.511,0.521,0.499
2022-03-14,513180,恒生科技ETF,0.482,1350773659.0,2746226074.0,0.501,0.502,0.481
2022-03-15,513180,恒生科技ETF,0.439,2075190669.0,4526094094.0,0.452,0.479,0.438
2022-03-16,513180,恒生科技ETF,0.483,1755494441.0,3813829625.0,0.457,0.483,0.446
2022-03-17,513180,恒生科技ETF,0.531,153373651.0,288839268.0,0.531,0.531,0.531
2022-03-18,513180,恒生科技ETF,0.547,2217872272.0,4138287068.0,0.527,0.554,0.52
2022-03-21,513180,恒生科技ETF,0.54,1358619223.0,2485422600.0,0.563,0.564,0.536
2022-03-22,513180,恒生科技ETF,0.554,1354397783.0,2470287813.0,0.541,0.559,0.539
2022-03-23,513180,恒生科技ETF,0.581,1649085026.0,2829359726.0,0.576,0.594,0.57
2022-03-24,513180,恒生科技ETF,0.565,1019438951.0,1777022800.0,0.573,0.58,0.565
2022-03-25,513180,恒生科技ETF,0.531,1280580005.0,2344426966.0,0.553,0.564,0.53
2022-03-28,513180,恒生科技ETF,0.543,1159166288.0,2137990500.0,0.532,0.555,0.525
2022-03-29,513180,恒生科技ETF,0.558,783372365.0,1409901800.0,0.552,0.561,0.551
2022-03-30,513180,恒生科技ETF,0.566,774325883.0,1368527040.0,0.571,0.573,0.558
2022-03-31,513180,恒生科技ETF,0.552,465253859.0,839974600.0,0.562,0.563,0.549
2022-04-01,513180,恒生科技ETF,0.546,663330268.0,1231874100.0,0.535,0.548,0.531
2022-04-06,513180,恒生科技ETF,0.562,602927546.0,1075630320.0,0.562,0.565,0.557
2022-04-07,513180,恒生科技ETF,0.545,642460980.0,1161012690.0,0.549,0.564,0.545
2022-04-08,513180,恒生科技ETF,0.537,708959388.0,1324547798.0,0.54,0.542,0.529
2022-04-11,513180,恒生科技ETF,0.51,717589195.0,1386450755.0,0.532,0.532,0.51
2022-04-12,513180,恒生科技ETF,0.523,882254087.0,1712890331.0,0.521,0.527,0.503
2022-04-13,513180,恒生科技ETF,0.519,495310923.0,954180900.0,0.513,0.526,0.512
2022-04-14,513180,恒生科技ETF,0.526,418556564.0,795833200.0,0.526,0.529,0.521
2022-04-15,513180,恒生科技ETF,0.517,130050173.0,251849824.0,0.519,0.519,0.514
2022-04-18,513180,恒生科技ETF,0.512,192317351.0,376494616.0,0.516,0.516,0.509
2022-04-19,513180,恒生科技ETF,0.508,436122824.0,855243116.0,0.513,0.518,0.506
2022-04-20,513180,恒生科技ETF,0.508,421807273.0,825351068.0,0.511,0.518,0.507
2022-04-21,513180,恒生科技ETF,0.493,615434956.0,1241722900.0,0.498,0.503,0.489
2022-04-22,513180,恒生科技ETF,0.494,569418820.0,1164395934.0,0.479,0.5,0.477
2022-04-25,513180,恒生科技ETF,0.476,643076609.0,1326072800.0,0.486,0.492,0.475
2022-04-26,513180,恒生科技ETF,0.492,822512080.0,1662069893.0,0.486,0.504,0.485
2022-04-27,513180,恒生科技ETF,0.502,772917720.0,1557791700.0,0.487,0.504,0.485
2022-04-28,513180,恒生科技ETF,0.509,639821149.0,1264998000.0,0.51,0.511,0.501
2022-04-29,513180,恒生科技ETF,0.559,1268288190.0,2337393300.0,0.514,0.56,0.514
2022-05-05,513180,恒生科技ETF,0.544,538644951.0,980575200.0,0.552,0.555,0.543
2022-05-06,513180,恒生科技ETF,0.515,728965143.0,1400633400.0,0.523,0.527,0.514
2022-05-09,513180,恒生科技ETF,0.503,259108836.0,514099100.0,0.504,0.506,0.502
2022-05-10,513180,恒生科技ETF,0.503,821716953.0,1649088299.0,0.489,0.507,0.485
2022-05-11,513180,恒生科技ETF,0.517,1205875958.0,2318353584.0,0.501,0.535,0.5
2022-05-12,513180,恒生科技ETF,0.505,848475287.0,1667447000.0,0.507,0.516,0.502
2022-05-13,513180,恒生科技ETF,0.525,733011827.0,1406296100.0,0.515,0.526,0.515
2022-05-16,513180,恒生科技ETF,0.525,888995893.0,1681917200.0,0.54,0.542,0.521
2022-05-17,513180,恒生科技ETF,0.552,905209108.0,1665213196.0,0.538,0.553,0.534
2022-05-18,513180,恒生科技ETF,0.548,890804930.0,1629687100.0,0.551,0.555,0.541
2022-05-19,513180,恒生科技ETF,0.533,986780792.0,1857146800.0,0.531,0.538,0.526
2022-05-20,513180,恒生科技ETF,0.549,942807994.0,1725102514.0,0.545,0.55,0.542
2022-05-23,513180,恒生科技ETF,0.535,890964147.0,1654452675.0,0.546,0.548,0.533
2022-05-24,513180,恒生科技ETF,0.513,840271657.0,1597554799.0,0.533,0.537,0.513
2022-05-25,513180,恒生科技ETF,0.519,782821298.0,1516525400.0,0.512,0.522,0.511
2022-05-26,513180,恒生科技ETF,0.517,888163237.0,1715222963.0,0.522,0.524,0.511
2022-05-27,513180,恒生科技ETF,0.538,1034399651.0,1912141231.0,0.544,0.548,0.534
2022-05-30,513180,恒生科技ETF,0.553,859046751.0,1562615900.0,0.547,0.554,0.544
2022-05-31,513180,恒生科技ETF,0.569,1194977292.0,2118460052.0,0.552,0.574,0.551
2022-06-01,513180,恒生科技ETF,0.566,904376769.0,1597780600.0,0.569,0.574,0.561
2022-06-02,513180,恒生科技ETF,0.563,943652759.0,1683243900.0,0.559,0.565,0.556
2022-06-06,513180,恒生科技ETF,0.578,940751514.0,1640105436.0,0.572,0.58,0.564
2022-06-07,513180,恒生科技ETF,0.588,1476225908.0,2506795000.0,0.583,0.599,0.58
2022-06-08,513180,恒生科技ETF,0.612,1334223538.0,2198088016.0,0.599,0.613,0.599
2022-06-09,513180,恒生科技ETF,0.601,1611655219.0,2635766683.0,0.626,0.628,0.598
2022-06-10,513180,恒生科技ETF,0.614,1524630870.0,2510437648.0,0.59,0.619,0.588
2022-06-13,513180,恒生科技ETF,0.594,1463642052.0,2439069300.0,0.596,0.61,0.59
2022-06-14,513180,恒生科技ETF,0.596,1479700358.0,2521994100.0,0.584,0.598,0.577
2022-06-15,513180,恒生科技ETF,0.601,1425838211.0,2355008500.0,0.602,0.611,0.599
2022-06-16,513180,恒生科技ETF,0.585,1646390094.0,2759057100.0,0.608,0.611,0.584
2022-06-17,513180,恒生科技ETF,0.594,1381600271.0,2336961302.0,0.578,0.598,0.575
2022-06-20,513180,恒生科技ETF,0.596,1156238661.0,1959738966.0,0.594,0.597,0.583
2022-06-21,513180,恒生科技ETF,0.605,1177187142.0,1958246043.0,0.598,0.608,0.591
2022-06-22,513180,恒生科技ETF,0.589,1072747426.0,1793867683.0,0.607,0.61,0.588
2022-06-23,513180,恒生科技ETF,0.6,1339250270.0,2251666998.0,0.593,0.603,0.584
2022-06-24,513180,恒生科技ETF,0.621,1120876223.0,1827107200.0,0.606,0.623,0.604
2022-06-27,513180,恒生科技ETF,0.645,2256523082.0,3498216576.0,0.628,0.655,0.628
2022-06-28,513180,恒生科技ETF,0.652,2190677535.0,3409401370.0,0.643,0.656,0.632
2022-06-29,513180,恒生科技ETF,0.63,1979096321.0,3097277000.0,0.643,0.652,0.626
2022-06-30,513180,恒生科技ETF,0.622,1884507605.0,2990223800.0,0.631,0.638,0.617
2022-07-01,513180,恒生科技ETF,0.619,377019460.0,608960669.0,0.624,0.626,0.614
2022-07-04,513180,恒生科技ETF,0.626,1426631889.0,2289686800.0,0.621,0.628,0.614
2022-07-05,513180,恒生科技ETF,0.626,1279858647.0,2035906495.0,0.636,0.639,0.621
2022-07-06,513180,恒生科技ETF,0.609,1513931491.0,2461056500.0,0.627,0.629,0.603
2022-07-07,513180,恒生科技ETF,0.61,1282447148.0,2113516079.0,0.606,0.615,0.596
2022-07-08,513180,恒生科技ETF,0.615,1239582308.0,2009407312.0,0.62,0.624,0.612
2022-07-11,513180,恒生科技ETF,0.59,1358379842.0,2284923513.0,0.607,0.607,0.588
2022-07-12,513180,恒生科技ETF,0.583,1557005641.0,2655658065.0,0.586,0.595,0.579
2022-07-13,513180,恒生科技ETF,0.587,1155803653.0,1962273656.0,0.588,0.595,0.582
2022-07-14,513180,恒生科技ETF,0.59,1071006107.0,1815047300.0,0.587,0.596,0.584
2022-07-15,513180,恒生科技ETF,0.574,1177151672.0,2029338031.0,0.583,0.588,0.573
2022-07-18,513180,恒生科技ETF,0.589,1420313243.0,2453006202.0,0.576,0.59,0.567
2022-07-19,513180,恒生科技ETF,0.583,846483954.0,1451859257.0,0.587,0.59,0.578
2022-07-20,513180,恒生科技ETF,0.592,717127375.0,1207691000.0,0.592,0.597,0.59
2022-07-21,513180,恒生科技ETF,0.592,1001231948.0,1686485900.0,0.588,0.6,0.587
2022-07-22,513180,恒生科技ETF,0.594,810809146.0,1358612041.0,0.599,0.603,0.59
2022-07-25,513180,恒生科技ETF,0.584,912520758.0,1562831100.0,0.595,0.595,0.579
2022-07-26,513180,恒生科技ETF,0.593,827180154.0,1402852625.0,0.588,0.595,0.583
2022-07-27,513180,恒生科技ETF,0.584,711775412.0,1215983978.0,0.585,0.589,0.583
2022-07-28,513180,恒生科技ETF,0.585,941706906.0,1602755296.0,0.588,0.592,0.584
2022-07-29,513180,恒生科技ETF,0.555,1676371842.0,2965437000.0,0.586,0.588,0.552
2022-08-01,513180,恒生科技ETF,0.557,992628928.0,1787799924.0,0.551,0.562,0.548
2022-08-02,513180,恒生科技ETF,0.541,1215225425.0,2248676900.0,0.548,0.548,0.534
2022-08-03,513180,恒生科技ETF,0.546,950698911.0,1726252440.0,0.551,0.556,0.544
2022-08-04,513180,恒生科技ETF,0.563,893518743.0,1589748629.0,0.56,0.566,0.557
